FishID,Year,DateTime,Longitude,Latitude,Live,Depth_m,ShoreDist_m,endDOY,dayssince,Distance,distday
40,2011,2011-08-26T09:10:00.000000Z,-76.02307667,43.19104,1,0.91,142,238,8,310.601791789999,38.82522397374988
40,2011,2011-08-31T10:18:00.000000Z,-76.02331333,43.190775,1,1.22,103,243,5,34.5452980904999,6.909059618099979
40,2011,2011-09-12T10:24:00.000000Z,-76.02280333,43.19139667,1,0.61,182,255,12,79.2898532072999,6.607487767274992
40,2011,2011-10-06T12:13:00.000000Z,-76.12169,43.25483,1,1.22,80,279,24,10326.2975162,430.2623965083333
41,2010,2010-04-13T14:20:00.000000Z,-76.11417167,43.25436667,1,1.2,20,103,NA,NA,NA
41,2010,2010-04-21T11:07:00.000000Z,-76.11451,43.25457333,1,0.9,14,111,8,34.5447075238,4.318088440475
41,2010,2010-04-30T13:59:00.000000Z,-76.11424,43.254175,1,1.2,45,120,9,48.8124616627,5.423606851411112
41,2010,2010-05-05T13:20:00.000000Z,-76.11355833,43.25427667,1,0.9,2,125,5,53.2419850279,10.64839700558
41,2010,2010-05-11T13:10:00.000000Z,-76.11414667,43.25412933,1,1.5,40,131,6,47.7758092938999,7.9626348823166495
41,2010,2010-05-17T13:45:00.000000Z,-76.11306333,43.254335,1,0.3,0,137,6,92.4427096297,15.407118271616667
41,2010,2010-05-26T14:30:00.000000Z,-76.11484,43.24803167,1,3,415,146,9,713.282735714999,79.25363730166656
41,2010,2010-06-02T13:05:00.000000Z,-76.121745,43.25102167,1,1.8,228,153,7,622.801114554,88.97158779342858
41,2010,2010-09-23T11:54:00.000000Z,-76.12254667,43.2510499999999,1,1.8288,160,266,113,61.5739999999999,0.5449026548672558
41,2011,2011-05-10T12:53:00.000000Z,-76.11526,43.25493,1,0.9144,17,130,NA,NA,NA
41,2011,2011-05-20T11:45:00.000000Z,-76.11387167,43.25433167,1,0.6096,3,140,10,125.484691297,12.548469129699999
41,2011,2011-06-07T12:05:00.000000Z,-76.11042333,43.25229167,1,1.2192,23,158,18,356.152999317,19.786277739833334
42,2010,2010-04-21T11:21:00.000000Z,-76.11264667,43.252685,1,1,98,111,NA,NA,NA
42,2010,2010-04-30T13:28:00.000000Z,-76.11263,43.25467833,1,2.1,103,120,9,231.559283289,25.728809254333335
42,2010,2010-05-11T13:20:00.000000Z,-76.11335333,43.25226333,1,1.8,172,131,11,282.086748726,25.644249884181818
42,2010,2010-05-17T13:50:00.000000Z,-76.11303333,43.25321,1,1.2,65,137,6,107.969093778,17.994848963
42,2010,2010-05-26T16:25:00.000000Z,-76.013115,43.24509,1,1.2,178,146,9,8367.47063521999,929.7189594688878
42,2010,2010-06-11T08:35:00.000000Z,-75.94211833,43.17443,1,1.2,35,162,16,9539.4990354,596.2186897125
42,2010,2010-07-02T08:00:00.000000Z,-75.95680167,43.17842333,1,2.7,245,183,21,1206.13258701,57.434885095714286
42,2010,2010-07-07T10:25:00.000000Z,-75.96300333,43.183839999999996,1,2.1,418,188,5,766.676531311999,153.3353062623998
42,2010,2010-07-15T08:00:00.000000Z,-75.96285,43.18026333,1,0.6,26,196,8,397.527283117,49.690910389625
42,2010,2010-07-20T09:25:00.000000Z,-75.97328833,43.18212333,1,1.5,230,201,5,824.625359686,164.92507193720002
42,2010,2010-07-27T08:30:00.000000Z,-75.97975333,43.17828,1,0.6,70,208,7,652.797894015999,93.25684200228557
42,2010,2010-08-09T08:00:00.000000Z,-75.9811333,43.180535,1,1.524,275,221,13,271.792361065,20.907104697307695
42,2010,2010-08-17T09:25:00.000000Z,-75.970795,43.18099333,1,1.524,123,229,8,791.269653496,98.908706687
42,2010,2010-08-25T09:40:00.000000Z,-75.96357333,43.18101167,1,0.6096,69,237,8,551.586019426,68.94825242825
42,2010,2010-09-02T09:05:00.000000Z,-75.97506,43.18987,1,0.6096,110,245,8,1318.37791386999,164.79723923374874
42,2010,2010-09-23T09:07:00.000000Z,-75.96242667,43.181345,1,0.9144,245,266,21,1352.00648526,64.38126120285715
42,2011,2011-04-15T11:00:00.000000Z,-76.11602,43.25511667,1,1.2192,33,105,NA,NA,NA
42,2011,2011-04-22T11:29:00.000000Z,-76.11239333,43.252225,1,1.8288,140,112,7,423.978345214999,60.568335030714145
42,2011,2011-05-20T13:41:00.000000Z,-76.08873667,43.24481167,1,1.2192,12,140,28,2117.29948301,75.61783867892858
42,2011,2011-05-25T13:47:00.000000Z,-76.08784833,43.24451667,1,0.9144,2,145,5,75.2888657281,15.05777314562
42,2011,2011-06-07T15:40:00.000000Z,-76.078605,43.21187167,1,2.7432,194,158,13,4978.03684886999,382.9259114515377
42,2011,2011-06-16T09:20:00.000000Z,-75.965275,43.18078667,1,0.6096,49,167,9,9317.50565011999,1035.2784055688878
42,2011,2011-06-28T09:40:00.000000Z,-75.96333667,43.181075,1,0.9144,69,179,12,151.47314707500001,12.62276225625
42,2011,2011-07-19T12:55:00.000000Z,-75.96710833,43.24517167,1,0.3048,49,200,21,7126.75928466999,339.36948974618997
42,2011,2011-08-18T10:34:00.000000Z,-75.96161,43.18120667,1,0.61,124,230,30,7118.69794103999,237.28993136799966
42,2011,2011-08-26T08:49:00.000000Z,-75.96294833,43.18296,1,1.52,273,238,8,219.979785665,27.497473208125
42,2011,2011-08-31T09:54:00.000000Z,-75.99958833,43.186718333,1,1.22,625,243,5,2829.32484848,565.864969696
42,2011,2011-09-12T09:49:00.000000Z,-75.95656,43.182425,1,1.52,301,255,12,3320.69711734,276.72475977833335
42,2011,2011-09-22T09:55:00.000000Z,-75.957875,43.18336667,1,2.44,357,265,10,145.023154779,14.502315477900002
42,2011,2011-10-06T09:55:00.000000Z,-75.98345333,43.18719167,1,2.44,468,279,14,1999.19214377,142.7994388407143
43,2010,2010-05-26T15:10:00.000000Z,-76.09444667,43.24198333,1,3.4,380,146,NA,NA,NA
43,2010,2010-06-02T12:10:00.000000Z,-76.1014667,43.22571833,1,2.4,172,153,7,1884.7398638,269.2485519714286
43,2010,2010-06-11T11:25:00.000000Z,-76.10239,43.22528833,1,1.8,147,162,9,85.1364034472999,9.459600383033322
43,2010,2010-06-18T10:30:00.000000Z,-76.10108167,43.2252,1,1.5,125,169,7,100.338935836,14.334133690857144
43,2010,2010-06-23T08:45:00.000000Z,-75.92486167,43.1692706,1,2.4,137,174,5,14954.9431236,2990.98862472
43,2010,2010-07-01T09:20:00.000000Z,-75.92489,43.16985667,1,1.2,113,182,8,65.1460148216,8.1432518527
43,2010,2010-07-07T09:25:00.000000Z,-75.92430333,43.16983,1,1.2,73,188,6,44.914965582,7.485827597
43,2010,2010-07-16T13:05:00.000000Z,-75.92611333,43.17044167,1,1.8,190,197,9,154.084732566,17.12052584066667
43,2010,2010-07-23T14:10:00.000000Z,-75.92569333,43.170165,1,0.9,185,204,7,44.4317411884999,6.347391598357128
43,2010,2010-07-28T09:15:00.000000Z,-75.92539,43.17037833,1,0.6,150,209,5,33.1456625372999,6.62913250745998
43,2010,2010-08-03T09:14:00.000000Z,-75.92777667,43.1689833,1,0.6096,NA,215,6,239.293818799,39.882303133166666
43,2010,2010-08-13T09:05:00.000000Z,-75.925585,43.17031667,1,1.524,150,225,10,223.551067668999,22.3551067668999
43,2010,2010-08-19T13:25:00.000000Z,-75.92564667,43.170815,1,2.1336,192,231,6,55.5625818299999,9.260430304999984
43,2010,2010-08-25T15:15:00.000000Z,-75.92460333,43.16980833,1,0.9144000000000001,87,237,6,138.135655969,23.022609328166666
43,2010,2010-09-02T09:31:00.000000Z,-75.99079333,43.18557333,1,0.6096,151,245,8,5523.22470315,690.40308789375
43,2010,2010-09-23T11:28:00.000000Z,-76.12784167,43.23571333,1,1.2192,113,266,21,11890.3431474,566.2068165428572
43,2011,2011-04-15T10:37:00.000000Z,-76.11069833,43.2536,1,0.9144,2,105,NA,NA,NA
43,2011,2011-04-22T12:13:00.000000Z,-76.110295,43.252355,1,0.6096,1,112,7,210.941925868999,30.134560838428428
43,2011,2011-04-29T11:00:00.000000Z,-76.11114,43.25311667,1,1.8288,5,119,7,144.915167669,20.702166809857143
43,2011,2011-05-10T12:28:00.000000Z,-76.11094667,43.25318,1,0.9144,22,130,11,16.3414670242,1.4855879112909092
43,2011,2011-05-20T12:07:00.000000Z,-76.11082833,43.25328667,1,0.9144,7,140,10,14.8979846319,1.48979846319
43,2011,2011-05-25T12:05:00.000000Z,-76.11099333,43.25324333,1,1.2192,10,145,5,13.4773856968,2.6954771393600003
43,2011,2011-06-07T12:00:00.000000Z,-76.11068167,43.253495,1,0.9144,3,158,13,36.7026979643,2.823284458792308
43,2011,2011-06-16T11:45:00.000000Z,-76.11087667,43.25329667,1,0.6096,3,167,9,26.5859141454999,2.9539904606111
43,2011,2011-07-01T09:15:00.000000Z,-76.11081667,43.25333333,1,0.3048,8,182,15,6.12705899083,0.4084705993886667
43,2011,2011-07-07T09:15:00.000000Z,-76.110830000000007,43.25333667,1,1.2192,4,188,6,1.08253377898,0.18042229649666666
43,2011,2011-07-14T10:00:00.000000Z,-76.11087,43.25329333,1,1.2192,4,195,7,5.70055533898,0.8143650484257143
43,2011,2011-07-19T11:25:00.000000Z,-76.11083667,43.25332333,1,0.9144,5,200,5,4.19214165167,0.838428330334
43,2011,2011-07-28T11:10:00.000000Z,-76.110795,43.25332667,1,1.2192,4,209,9,3.20060401924,0.35562266880444443
43,2011,2011-08-05T10:50:00.000000Z,-76.11081,43.25335167,1,1.22,4,217,8,3.00395297134,0.3754941214175
43,2011,2011-08-18T13:28:00.000000Z,-76.11062333,43.25350833,1,0.61,5,230,13,22.4883942793,1.7298764830230768
43,2011,2011-08-26T11:15:00.000000Z,-76.1107,43.253445,1,0.91,4,238,8,9.14961794874,1.1437022435925
43,2011,2011-08-31T12:49:00.000000Z,-76.11066,43.25348833,1,0.91,4,243,5,5.69961312323,1.139922624646
44,2010,2010-04-21T12:27:00.000000Z,-76.11384167,43.25406,1,1.8,30,111,NA,NA,NA
44,2010,2010-04-30T14:15:00.000000Z,-76.11798,43.25578667,1,1.2,30,120,9,369.417343511,41.046371501222225
44,2010,2010-05-05T14:05:00.000000Z,-76.1177633,43.25591667,1,1.5,8,125,5,21.9517865836,4.39035731672
44,2010,2010-05-26T12:50:00.000000Z,-76.11230333,43.25431333,1,0.6,1,146,21,485.11488278,23.100708703809524
44,2010,2010-06-02T13:35:00.000000Z,-76.11793833,43.25604333,1,0.6,2,153,7,503.94800185,71.99257169285714
44,2010,2010-06-18T12:40:00.000000Z,-76.10500333,43.24575667,1,2.7,236,169,16,1509.94298273999,94.37143642124937
44,2010,2010-06-25T14:05:00.000000Z,-76.117688329999993,43.25566,1,1.5,26,176,7,1465.30772301,209.32967471571428
44,2010,2010-07-02T11:50:00.000000Z,-76.12240333,43.25458,1,2.1,87,183,7,379.183124936,54.169017848
44,2010,2010-07-08T11:00:00.000000Z,-76.118285,43.25578999,1,1.5,32,189,6,341.730214589,56.95503576483333
44,2010,2010-07-15T12:00:00.000000Z,-76.11805667,43.25587,1,0.6,21,196,7,19.5556590762,2.793665582314286
44,2010,2010-07-20T13:35:00.000000Z,-76.11776333,43.255885,1,0.9,13,201,5,22.4400767783,4.48801535566
44,2010,2010-07-27T12:00:00.000000Z,-76.11775167,43.25575167,1,0.9,15,208,7,14.8393431109,2.1199061587
44,2010,2010-08-10T08:30:00.000000Z,-76.11838167,43.2459,1,0.9144000000000001,32,222,14,1095.55201332999,78.25371523785643
44,2010,2010-08-19T10:40:00.000000Z,-76.11793333,43.24569667,1,1.524,47,231,9,40.9936844184,4.554853824266667
44,2010,2010-08-25T12:55:00.000000Z,-76.11840333,43.25524167,1,1.8288000000000002,92,237,6,1061.03285608,176.8388093466667
44,2010,2010-09-02T12:32:00.000000Z,-76.118075,43.25574,1,0.9144,34,245,8,60.7657632832,7.5957204104
44,2010,2010-09-23T12:21:00.000000Z,-76.118105,43.25582,1,0.9144,28,266,21,9.17774999489,0.43703571404238095
44,2011,2011-04-07T13:29:00.000000Z,-76.11579667,43.25438667,1,1.524,101,97,NA,NA,NA
44,2011,2011-06-07T11:30:00.000000Z,-76.122315,43.25373667,1,1.524,185,158,61,502.496131601,8.237641501655737
44,2011,2011-07-01T09:00:00.000000Z,-76.11804333,43.25481,1,1.524,131,182,24,347.013896394,14.458912349750001
44,2011,2011-07-07T09:05:00.000000Z,-76.11795333,43.255905,1,0.9144,15,188,6,121.845594252,20.307599042
44,2011,2011-07-14T09:50:00.000000Z,-76.11770167,43.25581833,1,0.9144,14,195,7,21.477792221,3.068256031571429
44,2011,2011-07-19T11:10:00.000000Z,-76.11791667,43.25556833,1,1.2192,46,200,5,32.2558288898,6.45116577796
44,2011,2011-08-05T10:35:00.000000Z,-76.12177833,43.25446833,1,1.83,105,217,17,318.941379654,18.761257626705884
44,2011,2011-08-18T13:16:00.000000Z,-76.1208855,43.25405333,1,2.13,201,230,13,82.2505223145,6.326963254961539
44,2011,2011-08-26T11:27:00.000000Z,-76.11726833,43.255435,1,1.22,39,238,8,315.769321565999,39.471165195749876
44,2011,2011-08-31T11:59:00.000000Z,-76.12145167,43.25522,1,1.52,71,243,5,320.031101407999,64.00622028159981
44,2011,2011-09-12T12:41:00.000000Z,-76.117605,43.25568667,1,0.91,26,255,12,297.998762994,24.8332302495
44,2011,2011-09-22T12:06:00.000000Z,-76.12096667,43.25569333,1,1.22,74,265,10,256.45452315,25.645452315
44,2011,2011-10-06T12:25:00.000000Z,-76.11747667,43.255465,1,0.91,45,279,14,267.449619335,19.103544238214287
45,2010,2010-04-13T11:41:00.000000Z,-76.07858,43.216825,1,1.2,125,103,NA,NA,NA
45,2010,2010-04-20T11:08:00.000000Z,-76.078255,43.21567667,1,1.2,40,110,7,129.965832123,18.56654744614286
45,2010,2010-09-23T12:48:00.000000Z,-76.10249167,43.24647667,1,0.9144,68,266,156,3911.30566981999,25.072472242435833
45,2011,2011-04-07T10:48:00.000000Z,-76.07756,43.19986167,1,1.2192,58,97,NA,NA,NA
46,2010,2010-04-13T12:30:00.000000Z,-76.11321833,43.2541333,1,0.9,15,103,NA,NA,NA
46,2010,2010-04-21T12:19:00.000000Z,-76.112815,43.253875,1,1.2,25,111,8,42.0746499804999,5.259331247562487
46,2010,2010-04-30T14:22:00.000000Z,-76.113685,43.25399833,1,1.2,35,120,9,67.7715188305,7.530168758944445
46,2010,2010-05-05T13:55:00.000000Z,-76.11313833,43.25415833,1,1.2,9,125,5,45.3353558613999,9.067071172279979
46,2010,2010-05-11T13:40:00.000000Z,-76.11318167,43.25419167,1,0.9,7,131,6,4.96505289479,0.8275088157983334
46,2010,2010-05-26T14:45:00.000000Z,-76.10273,43.2444,1,3,250,146,15,1361.73725603999,90.78248373599932
46,2010,2010-06-18T12:45:00.000000Z,-76.1063,43.24446333,1,3,400,169,23,272.486390285,11.847234360217392
46,2010,2010-06-25T09:20:00.000000Z,-75.987015,43.18953667,1,1.5,690,176,7,10968.7149044,1566.959272057143
46,2010,2010-07-02T08:30:00.000000Z,-75.98449167,43.18902167,1,1.8,644,183,7,201.017627822,28.71680397457143
46,2010,2010-07-07T11:00:00.000000Z,-75.98603333,43.1895,1,1.5,576,188,5,129.171825982,25.8343651964
46,2010,2010-07-15T08:30:00.000000Z,-75.98511167,43.18891833,1,1.2,610,196,8,95.5516804235,11.9439600529375
46,2010,2010-07-20T09:50:00.000000Z,-75.98715333,43.18903,1,0.9,517,201,5,156.412374500999,31.282474900199798
46,2010,2010-07-27T08:50:00.000000Z,-75.985675,43.18843167,1,1.2,552,208,7,131.014380520999,18.716340074428427
46,2010,2010-08-09T08:35:00.000000Z,-75.98796667,43.18777667,1,2.1336,394,221,13,189.540152376,14.58001172123077
46,2010,2010-09-02T09:54:00.000000Z,-76.00897833,43.18409167,1,1.2192,70,245,24,1656.11606003,69.00483583458333
46,2011,2011-04-07T13:27:00.000000Z,-76.115355,43.25454667,1,1.2192,47,97,NA,NA,NA
46,2011,2011-04-22T11:58:00.000000Z,-76.11327833,43.25402,1,1.2192,27,112,15,168.887320243999,11.259154682933266
47,2010,2010-04-13T13:10:00.000000Z,-76.115285,43.25405833,1,1.5,93,103,NA,NA,NA
47,2010,2010-04-30T14:50:00.000000Z,-76.11496667,43.25387333,1,1.5,95,120,17,31.8151439055,1.8714790532647059
47,2010,2010-05-05T12:00:00.000000Z,-76.11292333,43.25336833,1,1.5,44,125,5,165.675274064,33.1350548128
47,2010,2010-05-11T11:45:00.000000Z,-76.11285333,43.252039,1,1.2,160,131,6,147.781978027,24.630329671166667
47,2010,2010-05-26T12:42:00.000000Z,-76.11290833,43.253045,1,1.8,33,146,15,111.842983175,7.456198878333334
47,2010,2010-06-10T12:25:00.000000Z,-76.11479833,43.24582,1,NA,253,161,15,815.529540963,54.368636064200004
47,2010,2010-06-25T13:15:00.000000Z,-76.12298333,43.23955167,1,3,162,176,15,983.222024055,65.548134937
47,2010,2010-07-02T12:00:00.000000Z,-76.11951833,43.25449,1,2.4,224,183,7,1920.65579570999,274.3793993871414
47,2010,2010-07-08T10:20:00.000000Z,-76.121645,43.24174167,1,2.1,93,189,6,1757.73264406,292.9554406766667
47,2010,2010-07-15T11:15:00.000000Z,-76.12313833,43.241195,1,1.5,96,196,7,129.123232945,18.446176135
47,2010,2010-07-20T12:50:00.000000Z,-76.12249667,43.24223333,1,0.6,13,201,5,125.316408029,25.0632816058
47,2010,2010-07-27T11:20:00.000000Z,-76.12181333,43.24147333,1,1.8,108,208,7,99.2365091296999,14.176644161385699
47,2010,2010-08-10T08:05:00.000000Z,-76.12214,43.24199,1,0.6096,41,222,14,62.5792981897999,4.469949870699993
47,2010,2010-08-19T10:15:00.000000Z,-76.12332333,43.24106,1,1.8288000000000002,127,231,9,137.215592566,15.246176951777777
47,2010,2010-08-25T12:05:00.000000Z,-76.12206,43.24186167,1,0.9144000000000001,49,237,6,131.243785761,21.8739642935
47,2010,2010-09-02T12:05:00.000000Z,-76.12205667,43.24169833,1,1.2192,97,245,8,18.1484360649,2.2685545081125
47,2010,2010-09-23T11:08:00.000000Z,-76.08473167,43.21839167,1,0.6096,69,266,21,3849.54913269,183.31186346142857
47,2011,2011-04-07T13:49:00.000000Z,-76.11340667,43.25199833,1,1.524,201,97,NA,NA,NA
47,2011,2011-04-15T10:14:00.000000Z,-76.11459333,43.25421167,1,NA,NA,105,8,262.032767912999,32.75409598912488
47,2011,2011-05-20T12:34:00.000000Z,-76.11059167,43.25349533,1,0.9144,2,140,35,352.064670303,10.058990580085714
47,2011,2011-06-16T09:45:00.000000Z,-76.01284167,43.18758333,1,3.6576,148,167,27,10590.0317691,392.22339885555556
47,2011,2011-06-28T10:15:00.000000Z,-76.009715,43.18504667,1,2.4384,101,179,12,369.377943534,30.7814952945
47,2011,2011-07-06T09:05:00.000000Z,-75.91673,43.178505,1,1.524,194,187,8,7152.61465139,894.07683142375
47,2011,2011-07-19T07:40:00.000000Z,-75.92678333,43.17044167,1,1.8288,165,200,13,1179.91519567999,90.76270735999923
47,2011,2011-07-28T10:35:00.000000Z,-76.121255,43.24193833,1,1.2192,54,209,9,16942.5876504,1882.5097389333334
47,2011,2011-08-05T10:15:00.000000Z,-76.12245833,43.24175833,1,0.61,35,217,8,93.9718320533,11.7464790066625
47,2011,2011-08-18T12:59:00.000000Z,-76.12382833,43.24185333,1,1.22,28,230,13,105.06857515,8.082198088461539
47,2011,2011-08-26T10:49:00.000000Z,-76.12406,43.24188667,1,0.91,31,238,8,18.0613245507999,2.2576655688499874
47,2011,2011-08-31T12:10:00.000000Z,-76.116455,43.25418167,1,1.83,153,243,5,1895.83359709,379.166719418
47,2011,2011-09-12T12:26:00.000000Z,-76.12279,43.24176167,1,0.61,36,255,12,1803.4545894,150.28788245
47,2011,2011-09-22T11:53:00.000000Z,-76.12245167,43.241585,1,0.61,57,265,10,32.4301665049,3.24301665049
47,2011,2011-10-06T10:59:00.000000Z,-76.077345,43.20118333,1,1.83,229,279,14,6743.65686786999,481.68977627642784
48,2010,2010-04-13T15:40:00.000000Z,-76.03318333,43.24324667,1,2.4,191,103,NA,NA,NA
48,2010,2010-04-21T09:17:00.000000Z,-76.032915,43.24368167,1,1.2,240,111,8,52.4855447338999,6.5606930917374875
48,2010,2010-04-30T16:10:00.000000Z,-76.01052333,43.18556167,1,3,80,120,9,6679.37453074,742.1527256377778
48,2010,2010-05-17T09:05:00.000000Z,-75.95069167,43.17542333,1,4,358,137,17,4857.61025005,285.7417794147059
48,2010,2010-05-26T08:38:00.000000Z,-75.92627333,43.16565333,1,1.8,168,146,9,2700.50470627999,300.05607847555444
48,2010,2010-06-04T12:00:00.000000Z,-75.929646,43.169,1,NA,3,155,9,511.565170051999,56.840574450222114
48,2010,2010-06-10T11:20:00.000000Z,-75.93,43.168,1,NA,NA,161,6,114.737704318,19.122950719666665
48,2010,2010-06-15T14:00:00.000000Z,-75.92517333,43.16988,1,0.6,50,166,5,518.506697822999,103.70133956459979
48,2010,2010-06-23T09:45:00.000000Z,-75.91862667,43.16389,1,3.6,396,174,8,832.455637348999,104.05695466862487
48,2010,2010-07-01T09:15:00.000000Z,-75.92759333,43.167375,1,0.9,67,182,8,786.871907523,98.358988440375
48,2010,2010-07-07T09:30:00.000000Z,-75.92691333,43.167475,1,1.3,125,188,6,53.1234922514999,8.853915375249983
48,2010,2010-07-16T12:25:00.000000Z,-75.92626667,43.16960333,1,0.9,178,197,9,241.554506292,26.839389588000003
48,2010,2010-07-23T14:15:00.000000Z,-75.92664333,43.16959667,1,0.9,126,204,7,28.7835853694999,4.111940767071414
48,2010,2010-07-28T09:10:00.000000Z,-75.926325,43.16998333,1,1.2,167,209,5,49.3621092181999,9.87242184363998
48,2010,2010-08-03T09:23:00.000000Z,-75.92750667,43.167615,1,0.6096,58.86,215,6,278.167227027,46.3612045045
48,2010,2010-09-23T09:01:00.000000Z,-75.96160167,43.18177167,1,0.9144,156,266,51,3370.22542452,66.08285146117647
48,2011,2011-04-07T15:20:00.000000Z,-76.06758,43.243955,1,1.524,65,97,NA,NA,NA
48,2011,2011-04-29T10:08:00.000000Z,-76.11744167,43.255645,1,1.524,27,119,22,4946.74160654,224.85189120636366
48,2011,2011-05-10T12:07:00.000000Z,-76.11476,43.25223667,1,2.1336,260,130,11,430.390565327999,39.12641502981809
48,2011,2011-07-11T09:05:00.000000Z,-75.927295,43.16977167,1,0.3048,81,192,62,17118.6508746,276.10727217096775
49,2010,2010-04-13T13:35:00.000000Z,-76.12167,43.25603667,1,0.6,14,103,NA,NA,NA
49,2010,2010-04-21T12:35:00.000000Z,-76.116805,43.255445,1,0.9,20,111,8,376.914596252,47.1143245315
49,2010,2010-04-30T14:55:00.000000Z,-76.12037667,43.25619,1,1.5,32,120,9,284.766915813,31.64076842366667
49,2010,2010-05-05T11:35:00.000000Z,-76.12038667,43.256329,1,1.5,17,125,5,15.461416029,3.0922832058000003
49,2010,2010-05-11T11:30:00.000000Z,-76.11869833,43.25557167,1,1.8,68,131,6,153.844905463,25.64081757716667
49,2010,2010-05-17T12:00:00.000000Z,-76.12170167,43.25615333,1,0.6,20,137,6,238.055364905,39.67589415083334
49,2010,2010-05-26T12:40:00.000000Z,-76.114205,43.25377333,1,1.2,73,146,9,630.074508358999,70.00827870655544
49,2010,2010-06-02T13:40:00.000000Z,-76.11518167,43.25464667,1,1.2,31,153,7,122.334461996,17.476351713714287
49,2010,2010-06-11T13:00:00.000000Z,-76.11516,43.25491667,1,0.9,2,162,9,30.0419002177999,3.3379889130888776
49,2010,2010-06-18T11:30:00.000000Z,-76.11530333,43.254665,1,1.2,36,169,7,30.0220156596,4.288859379942857
49,2010,2010-06-25T13:50:00.000000Z,-76.11556333,43.254355,1,1.8,80,176,7,39.7437497307999,5.677678532971414
49,2010,2010-07-02T12:10:00.000000Z,-76.11534,43.25456833,1,1.8,58,183,7,29.1889200289,4.169845718414286
49,2010,2010-07-08T11:10:00.000000Z,-76.11514167,43.25458167,1,1.5,41,189,6,15.2027842751,2.5337973791833335
49,2010,2010-07-15T12:05:00.000000Z,-76.11513833,43.25451333,1,0.9,40,196,7,7.59669110878,1.0852415869685714
49,2010,2010-07-20T13:40:00.000000Z,-76.11503167,43.25437,1,1.2,51,201,5,17.8821886244999,3.57643772489998
49,2010,2010-07-27T12:00:00.000000Z,-76.11511167,43.25463167,1,0.9,27,208,7,29.7046672944,4.2435238992
49,2010,2010-08-10T09:05:00.000000Z,-76.11538167,43.25464167,1,1.2192,43,222,14,20.6279161348,1.4734225810571429
49,2010,2010-08-19T11:05:00.000000Z,-76.115495,43.25446667,1,1.2192,68,231,9,21.2778139664,2.364201551822222
49,2010,2010-08-25T13:05:00.000000Z,-76.11560667,43.25446167,1,1.524,75,237,6,8.53728514582999,1.4228808576383318
49,2010,2010-09-02T12:37:00.000000Z,-76.11537167,43.25451167,1,0.9144,70,245,8,18.7687711361,2.3460963920125
49,2010,2010-09-23T12:12:00.000000Z,-76.11536,43.25469,1,1.2192,42,266,21,19.8320458693,0.9443831366333333
49,2011,2011-04-07T14:00:00.000000Z,-76.115045,43.25463667,1,0.9144,29,97,NA,NA,NA
49,2011,2011-04-15T10:11:00.000000Z,-76.11491,43.25465833,1,0.9144,29,105,8,10.5763780672,1.3220472584
49,2011,2011-04-22T11:37:00.000000Z,-76.11507167,43.25438,1,0.9144,57,112,7,33.2908035421,4.755829077442857
49,2011,2011-04-29T10:12:00.000000Z,-76.11524667,43.25470167,1,1.8288,32,119,7,38.1491295685,5.449875652642858
49,2011,2011-05-10T11:47:00.000000Z,-76.11554667,43.25446333,1,1.524,68,130,11,34.9991146907999,3.181737699163627
49,2011,2011-05-20T12:28:00.000000Z,-76.11497833,43.25473333,1,0.9144,15,140,10,52.7228540527,5.27228540527
49,2011,2011-05-25T11:52:00.000000Z,-76.11537,43.25486,1,1.2192,28,145,5,33.0280809881,6.60561619762
49,2011,2011-06-07T11:45:00.000000Z,-76.11521333,43.25483,1,0.9144,18,158,13,12.4081331683999,0.9544717821846077
49,2011,2011-06-16T11:35:00.000000Z,-76.11525167,43.25409,1,0.9144,18,167,9,82.2643091643,9.140478796033333
49,2011,2011-07-01T09:05:00.000000Z,-76.11492333,43.25460167,1,0.9144,23,182,15,62.1195306071999,4.141302040479993
49,2011,2011-07-07T09:10:00.000000Z,-76.11518667,43.254815,1,0.9144,19,188,6,31.0695234607,5.178253910116667
49,2011,2011-07-14T09:55:00.000000Z,-76.11496333,43.25470167,1,0.9144,19,195,7,21.1856020630999,3.026514580442843
49,2011,2011-07-19T11:15:00.000000Z,-76.11503333,43.25478167,1,0.9144,18,200,5,10.3687553926,2.07375107852
49,2011,2011-07-28T11:00:00.000000Z,-76.11530667,43.254465,1,0.6096,55,209,9,40.8969819761,4.544109108455555
50,2010,2010-04-13T11:27:00.000000Z,-76.081325,43.21734,1,1.2,103,103,NA,NA,NA
50,2010,2010-04-20T10:53:00.000000Z,-76.08161167,43.21688167,1,0.9,84,110,7,55.4221194909,7.917445641557143
50,2010,2010-04-30T15:40:00.000000Z,-76.077455,43.215675,1,1.2,44,120,10,619.649631591999,61.9649631591999
50,2010,2010-05-05T10:30:00.000000Z,-76.078435,43.21613333,1,1.5,76,125,5,90.4941863212,18.09883726424
50,2010,2010-05-11T10:35:00.000000Z,-76.07514883,43.22054,1,4,388,131,6,550.090158232,91.68169303866667
50,2010,2010-05-17T10:55:00.000000Z,-76.07835,43.216015,1,5,70,137,6,558.955205277999,93.1592008796665
50,2010,2010-06-11T10:15:00.000000Z,-76.04756333,43.21320833,1,4.2,410,162,25,2370.95824687999,94.83832987519959
50,2010,2010-06-25T10:25:00.000000Z,-76.05248833,43.22016167,1,1.2,43,176,14,865.258892456,61.804206604
